County,median_income,white_pop,black_pop,asian_pop,hispanic_pop,tract,total_pop,white_percent,black_percent,asian_percent,hispanic_percent,county_tract,tract_y,nearest_store,distance_to_nearest_store,nearest_store_name
ALBANY,133125.0,2031.0,7.0,64.0,133.0,13706,2235.0,90.87248322147651,0.3131991051454139,2.8635346756152127,5.950782997762864,ALBANY_13706,13706,6859,626.4621954261477,STEWARTS SHOPS CORP
ALBANY,103362.0,5083.0,188.0,422.0,61.0,13707,5754.0,88.33854709767118,3.267292318387209,7.334028501911713,1.060132082029892,ALBANY_13707,13707,5665,1072.1950405300545,CVS ALBANY LLC
ALBANY,88438.0,2868.0,17.0,85.0,98.0,13708,3068.0,93.48109517601044,0.5541069100391135,2.770534550195567,3.194263363754889,ALBANY_13708,13708,9262,1077.0862676969289,MOHSEN MOHAMED A
ALBANY,114091.0,2551.0,197.0,178.0,251.0,13709,3177.0,80.29587661315706,6.200818382121498,5.602769908718917,7.9005350960025185,ALBANY_13709,13709,6859,722.6841244829069,STEWARTS SHOPS CORP
ALBANY,120250.0,4243.0,201.0,85.0,29.0,13802,4558.0,93.08907415533128,4.409828872312418,1.8648530057042565,0.6362439666520404,ALBANY_13802,13802,1499,734.0204020930231,LANSING ALBERT
ALBANY,64096.0,3375.0,290.0,290.0,558.0,13804,4513.0,74.78395745623754,6.425880788832263,6.425880788832263,12.364280966097938,ALBANY_13804,13804,16674,1127.9223208192243,KHAN FUELS INC
ALBANY,91136.0,1894.0,80.0,191.0,110.0,13901,2275.0,83.25274725274726,3.5164835164835164,8.395604395604396,4.835164835164836,ALBANY_13901,13901,23704,514.6263249658126,CUMBERLAND FARMS INC
ALBANY,97215.0,4547.0,146.0,486.0,187.0,13902,5366.0,84.73723443906074,2.720834886321282,9.057025717480432,3.484904957137533,ALBANY_13902,13902,15061,724.0046896646144,KRAUSES HOMEMADE CANDY INC
ALBANY,72444.0,2652.0,197.0,446.0,355.0,14001,3650.0,72.65753424657534,5.397260273972602,12.219178082191782,9.726027397260276,ALBANY_14001,14001,7311,25.59166644786874,KANNANTHANAM CORP
ALBANY,80923.0,4777.0,174.0,293.0,389.0,14002,5633.0,84.80383454642286,3.088940173974791,5.201491212497781,6.905734067104563,ALBANY_14002,14002,13013,576.6249267722427,STEWARTS SHOPS CORP
ALBANY,88807.0,4693.0,161.0,439.0,0.0,14100,5293.0,88.66427356886454,3.041753259021349,8.293973172114114,0.0,ALBANY_14100,14100,15580,952.493786893126,SPEEDWAY LLC
ALBANY,110375.0,4981.0,105.0,425.0,168.0,14201,5679.0,87.70910371544286,1.84891706286318,7.483711921112872,2.958267300581088,ALBANY_14201,14201,14110,805.8485051562924,WAL-MART STORES EAST LP
ALBANY,109429.0,5810.0,83.0,72.0,144.0,14202,6109.0,95.10558192830251,1.3586511704043216,1.1785889670977248,2.357177934195449,ALBANY_14202,14202,5959,1234.9386048936983,STEWARTS SHOPS CORP
ALBANY,133150.0,5878.0,70.0,165.0,124.0,14203,6237.0,94.24402757736092,1.122334455667789,2.6455026455026456,1.9881353214686548,ALBANY_14203,14203,14879,1176.3728629282218,PRESTIGE PETROLEUM CORP
ALBANY,77750.0,2675.0,454.0,0.0,46.0,14301,3175.0,84.25196850393701,14.299212598425196,0.0,1.4488188976377954,ALBANY_14301,14301,17399,2533.071782442246,SPINOSA VINCENT L JR
ALBANY,134273.0,4488.0,71.0,288.0,346.0,14303,5193.0,86.42403235124205,1.3672251107259772,5.545927209705372,6.662815328326594,ALBANY_14303,14303,17399,1659.386136670297,SPINOSA VINCENT L JR
ALBANY,85243.0,2852.0,19.0,0.0,530.0,14304,3401.0,83.857688915025,0.5586592178770949,0.0,15.583651867097911,ALBANY_14304,14304,23607,3319.6366224079925,STEWARTS SHOPS CORP
ALBANY,79810.0,3906.0,6.0,0.0,77.0,14401,3989.0,97.91927801453998,0.1504136375031336,0.0,1.9303083479568812,ALBANY_14401,14401,1015,1844.7210183115808,REINISH KEVIN
ALBANY,65027.0,2919.0,177.0,62.0,0.0,14402,3158.0,92.43191893603546,5.604813172894237,1.9632678910702976,0.0,ALBANY_14402,14402,0,812.6237198950804,ANK PETRO INC
ALBANY,109556.0,2542.0,0.0,34.0,99.0,14501,2675.0,95.02803738317756,0.0,1.2710280373831775,3.700934579439252,ALBANY_14501,14501,13378,2490.5615311713104,INDIAN LADDER FARMS INC
ALBANY,106445.0,3350.0,4.0,71.0,10.0,14502,3435.0,97.5254730713246,0.1164483260553129,2.066957787481805,0.2911208151382824,ALBANY_14502,14502,1,1193.8663073134055,EVANS JULIA
ALBANY,98646.0,2708.0,24.0,25.0,61.0,14503,2818.0,96.09652235628106,0.8516678495386799,0.8871540099361249,2.1646557842441445,ALBANY_14503,14503,23874,1060.9225897502251,MARTINS FOODS OF S BURLINGTON LLC
ALBANY,115313.0,3510.0,51.0,56.0,84.0,14606,3701.0,94.83923263982707,1.3780059443393675,1.5131045663334235,2.2696568495001355,ALBANY_14606,14606,16174,1293.952306974036,GULKAYA CORP
ALBANY,81691.0,3132.0,448.0,325.0,370.0,14608,4275.0,73.26315789473684,10.47953216374269,7.602339181286549,8.654970760233919,ALBANY_14608,14608,21028,342.5857833100023,STEWARTS SHOPS CORP
ALBANY,77813.0,3764.0,170.0,342.0,245.0,14609,4521.0,83.25591683255918,3.7602300376023,7.56469807564698,5.419155054191551,ALBANY_14609,14609,4752,1091.874462752981,INANC I OZBAY INC
ALBANY,114615.0,1828.0,50.0,257.0,120.0,14611,2255.0,81.06430155210643,2.217294900221729,11.39689578713969,5.321507760532151,ALBANY_14611,14611,17131,2046.9961024299328,STEWARTS SHOPS CORP
ALBANY,87500.0,1582.0,28.0,27.0,90.0,14612,1727.0,91.60393746381008,1.6213086276780544,1.563404748118124,5.211349160393746,ALBANY_14612,14612,21502,408.7974624715415,ALTAMONT COUNTRY VALUES INC
ALBANY,83409.0,2688.0,160.0,149.0,82.0,14613,3079.0,87.30107177655083,5.196492367651835,4.839233517375771,2.663202338421565,ALBANY_14613,14613,19061,1822.976777109233,PHILLIPS 5 INC
ALBANY,88708.0,4232.0,290.0,668.0,389.0,14614,5579.0,75.85588815199856,5.198064169205951,11.973471948377846,6.9725757304176375,ALBANY_14614,14614,23535,1478.1786001790558,STEWARTS SHOPS CORP
ALBANY,87903.0,1641.0,131.0,1136.0,101.0,14615,3009.0,54.53639082751744,4.353605849119309,37.75340644732469,3.356596876038551,ALBANY_14615,14615,6424,1454.3545483021903,CUMBERLAND FARMS INC
ALBANY,135729.0,1828.0,131.0,143.0,160.0,14617,2262.0,80.81343943412908,5.7913351016799295,6.321839080459771,7.073386383731211,ALBANY_14617,14617,4223,2637.948535246528,GADE FARM THE LLC
ALBANY,105188.0,2706.0,16.0,2.0,0.0,14700,2724.0,99.33920704845816,0.5873715124816447,0.0734214390602055,0.0,ALBANY_14700,14700,4197,6579.866282715574,STEWARTS SHOPS CORP
ALBANY,78750.0,2585.0,7.0,43.0,4.0,14801,2639.0,97.95377036756348,0.2652519893899204,1.62940507768094,0.1515725653656688,ALBANY_14801,14801,23480,4540.35321302277,DOLGEN NEW YORK LLC
ALBANY,85655.0,1700.0,45.0,0.0,33.0,14802,1778.0,95.61304836895388,2.530933633295838,0.0,1.856017997750281,ALBANY_14802,14802,17561,5165.199446802379,KUHAR FAMILY FARM LLC
ALBANY,85144.0,3100.0,25.0,8.0,17.0,14803,3150.0,98.4126984126984,0.7936507936507936,0.2539682539682539,0.5396825396825398,ALBANY_14803,14803,8886,2068.7458561520707,HILLBELLYS LLC
ALLEGANY,59784.0,2306.0,0.0,4.0,18.0,950100,2328.0,99.05498281786942,0.0,0.1718213058419244,0.7731958762886598,ALLEGANY_950100,950100,12891,8139.758647933257,CAPWELL THOMAS J SR
ALLEGANY,64028.0,4881.0,87.0,56.0,55.0,950300,5079.0,96.1015948021264,1.7129356172474897,1.1025792478834415,1.082890332742666,ALLEGANY_950300,950300,21361,4653.148104261829,ZILLIOX THOMAS A
ALLEGANY,55795.0,1533.0,0.0,4.0,54.0,950401,1591.0,96.35449402891264,0.0,0.251414204902577,3.39409176618479,ALLEGANY_950401,950401,1685,4208.0923685081225,AARON Y HOSTETLER & ADA A HOSTETLER
ALLEGANY,58333.0,2100.0,0.0,0.0,21.0,950402,2121.0,99.009900990099,0.0,0.0,0.99009900990099,ALLEGANY_950402,950402,1685,4508.126499631469,AARON Y HOSTETLER & ADA A HOSTETLER
ALLEGANY,55650.0,3809.0,0.0,0.0,29.0,950500,3838.0,99.24439812402292,0.0,0.0,0.7556018759770714,ALLEGANY_950500,950500,1676,5466.30516928863,B&R FOOD MART INC
ALLEGANY,51458.0,3238.0,170.0,0.0,37.0,950600,3445.0,93.99129172714078,4.934687953555878,0.0,1.0740203193033382,ALLEGANY_950600,950600,16129,1955.32316743429,REID STORES INC
ALLEGANY,53973.0,3484.0,10.0,11.0,20.0,950700,3525.0,98.83687943262412,0.2836879432624113,0.3120567375886525,0.5673758865248227,ALLEGANY_950700,950700,15816,4286.95614502242,REID STORES INC
ALLEGANY,59000.0,5434.0,532.0,176.0,382.0,950800,6524.0,83.29245861434703,8.15450643776824,2.69773145309626,5.8553034947884735,ALLEGANY_950800,950800,20674,5929.601542932196,ROGUE CARROT THE LLC
ALLEGANY,47543.0,3816.0,0.0,0.0,25.0,950900,3841.0,99.34912783129394,0.0,0.0,0.6508721687060661,ALLEGANY_950900,950900,15799,1772.1585134298305,SHORTS CONVENIENCE STORES INC
ALLEGANY,60257.0,3007.0,0.0,1.0,0.0,951000,3008.0,99.96675531914892,0.0,0.0332446808510638,0.0,ALLEGANY_951000,951000,22255,6933.152788896507,SHORTS CONVENIENCE STORES INC
ALLEGANY,53329.0,3443.0,38.0,0.0,60.0,951100,3541.0,97.23242022027677,1.0731431798926856,0.0,1.6944365998305562,ALLEGANY_951100,951100,17698,5548.40632820988,TANBARK CITY ROASTERS INC
ALLEGANY,44712.0,2112.0,15.0,0.0,60.0,951201,2187.0,96.57064471879286,0.6858710562414266,0.0,2.7434842249657065,ALLEGANY_951201,951201,15247,1612.788451310448,DOLGEN NEW YORK LLC
ALLEGANY,50040.0,2120.0,2.0,3.0,9.0,951202,2134.0,99.34395501405812,0.0937207122774133,0.1405810684161199,0.4217432052483599,ALLEGANY_951202,951202,3061,6724.769788267264,BOLIVAR SUPERMARKET INC
ALLEGANY,51738.0,1074.0,1.0,2.0,37.0,951301,1114.0,96.40933572710952,0.0897666068222621,0.1795332136445242,3.321364452423698,ALLEGANY_951301,951301,7795,2293.4596918859106,SHORTS CONVENIENCE STORES INC
ALLEGANY,58250.0,1979.0,14.0,16.0,0.0,951302,2009.0,98.50671976107516,0.6968641114982579,0.7964161274265804,0.0,ALLEGANY_951302,951302,13953,3540.655700958032,KELLYS TRADING POST LLC
BRONX,70867.0,1235.0,1262.0,160.0,3180.0,200,5837.0,21.158129175946545,21.620695562789106,2.7411341442521846,54.48004111701217,BRONX_200,200,5125,552.4918122693911,MY WAY SUPERMARKET CORP
BRONX,98090.0,1809.0,1472.0,177.0,4386.0,400,7844.0,23.06221315655278,18.76593574706782,2.256501784803672,55.91534931157573,BRONX_400,400,5125,386.78950578227466,MY WAY SUPERMARKET CORP
BRONX,40033.0,996.0,2322.0,65.0,3364.0,1600,6747.0,14.762116496220544,34.41529568697199,0.9633911368015412,49.85919668000593,BRONX_1600,1600,1051,159.82733021200656,H & F GOURMET DELI CORP
BRONX,55924.0,664.0,868.0,0.0,1155.0,1901,2687.0,24.711574246371416,32.30368440640119,0.0,42.98474134722739,BRONX_1901,1901,22686,277.92222296624493,ARW DELI GROCERY CORP
BRONX,60804.0,291.0,436.0,55.0,650.0,1902,1432.0,20.321229050279328,30.446927374301676,3.840782122905028,45.391061452513966,BRONX_1902,1902,11359,69.95575555078072,674 NEIGHBORHOOD GROCERY CORP
BRONX,20870.0,507.0,2745.0,0.0,2534.0,2001,5786.0,8.76253024541998,47.442101624611134,0.0,43.79536812996889,BRONX_2001,2001,13591,231.6847841649837,1757 TJM FOOD CORP
BRONX,22177.0,699.0,1567.0,0.0,3200.0,2300,5466.0,12.78814489571899,28.668130259787777,0.0,58.54372484449323,BRONX_2300,2300,2559,143.0228040561672,FAMOUS DELI MARKET CORP
BRONX,25954.0,1142.0,1472.0,0.0,4072.0,2500,6686.0,17.0804666467245,22.01615315584804,0.0,60.90338019742746,BRONX_2500,2500,1350,91.3409734370178,ALIANS DELI CORP
BRONX,18686.0,184.0,1065.0,0.0,2155.0,2701,3404.0,5.405405405405405,31.28672150411281,0.0,63.30787309048178,BRONX_2701,2701,6893,50.61767140805224,MANUEL DELI GROCERY CORP
BRONX,14681.0,374.0,1606.0,0.0,2838.0,2702,4818.0,7.76255707762557,33.33333333333333,0.0,58.9041095890411,BRONX_2702,2702,23069,41.66806532759329,"AN KASSEM, AQEEL M."
BRONX,54321.0,464.0,3574.0,0.0,1954.0,2800,5992.0,7.74365821094793,59.64619492656876,0.0,32.61014686248331,BRONX_2800,2800,9048,168.39994358445784,1459 MIA DELI & GROCERY LLC
BRONX,34276.0,339.0,724.0,285.0,1416.0,3100,2764.0,12.264833574529668,26.19392185238784,10.311143270622289,51.230101302460206,BRONX_3100,3100,22918,125.82330850158144,FAMILY DOLLAR STORES OF NEW YORK LLC
BRONX,20129.0,268.0,1313.0,0.0,2114.0,3300,3695.0,7.253044654939107,35.53450608930988,0.0,57.21244925575102,BRONX_3300,3300,6592,134.32384339627205,GENOVEVA DE LA CRUZ-FIGUEROA
BRONX,30793.0,584.0,1702.0,0.0,2799.0,3500,5085.0,11.484759095378564,33.47099311701081,0.0,55.04424778761062,BRONX_3500,3500,1164,37.61352780934559,JASMINE FLUELLEN LLC
BRONX,37321.0,24.0,140.0,0.0,202.0,3700,366.0,6.557377049180328,38.25136612021858,0.0,55.19125683060109,BRONX_3700,3700,10630,202.39154965256424,FAMOUS HERO CITY DELI GRCRY CORP
BRONX,83295.0,706.0,355.0,31.0,938.0,3800,2030.0,34.77832512315271,17.48768472906404,1.5270935960591134,46.206896551724135,BRONX_3800,3800,14394,142.01296930741128,EL NIETO DE MAMA FIFI DELI FOOD CORP
BRONX,20049.0,1193.0,1094.0,11.0,5612.0,3900,7910.0,15.082174462705437,13.830594184576489,0.1390644753476612,70.94816687737043,BRONX_3900,3900,13940,82.76929491340049,LIFE SAVERS DELI CORP
BRONX,64087.0,244.0,269.0,408.0,778.0,4001,1699.0,14.361389052383757,15.832842848734549,24.014125956444968,45.79164214243673,BRONX_4001,4001,13798,207.3173936902279,VISIONARY FOOD CORP
BRONX,20551.0,977.0,2256.0,0.0,4055.0,4100,7288.0,13.405598243688257,30.9549945115258,0.0,55.63940724478596,BRONX_4100,4100,15044,118.76103527169468,362 GROCERY CORP
BRONX,57250.0,1918.0,3201.0,15.0,5581.0,4200,10715.0,17.900139990667288,29.87400839944004,0.1399906672888474,52.08586094260382,BRONX_4200,4200,7609,199.4812752027642,1901 SAFEWAY GOURMET DELI CORP
BRONX,25534.0,1130.0,1666.0,0.0,4143.0,4300,6939.0,16.284767257529904,24.009223231013117,0.0,59.70600951145698,BRONX_4300,4300,18567,90.81926537346293,BROOK AVE CONVENIENCE CORP
BRONX,15750.0,465.0,1674.0,164.0,2702.0,4400,5005.0,9.290709290709293,33.446553446553445,3.276723276723277,53.98601398601398,BRONX_4400,4400,3754,165.322484225623,WATSON FOOD MARKET CORP
BRONX,29145.0,470.0,672.0,0.0,1152.0,4600,2294.0,20.48823016564952,29.293809938971226,0.0,50.21795989537925,BRONX_4600,4600,18361,103.863432701214,WALGREEN EASTERN CO INC
BRONX,33500.0,298.0,1049.0,157.0,3441.0,4800,4945.0,6.0262891809909,21.213346814964613,3.174924165824065,69.58543983822042,BRONX_4800,4800,18486,20.851540717014075,W & M GROCERY INC
BRONX,28353.0,165.0,1373.0,92.0,2868.0,5001,4498.0,3.668297020898177,30.524677634504226,2.0453534904401955,63.7616718541574,BRONX_5001,5001,16886,105.06535693637149,MI GENTE DELI GROCERY CORP
BRONX,34013.0,349.0,1725.0,0.0,4757.0,5002,6831.0,5.1090616308007615,25.252525252525253,0.0,69.63841311667399,BRONX_5002,5002,4750,100.96154225488353,LINO DELI GROCERY CORP
BRONX,19731.0,923.0,2838.0,0.0,3742.0,5100,7503.0,12.301745968279356,37.82487005197921,0.0,49.87338397974143,BRONX_5100,5100,19289,162.61926275917685,ASALA GOURMET DELI 1 CORP
BRONX,21397.0,202.0,786.0,0.0,1231.0,5200,2219.0,9.10319963947724,35.421360973411446,0.0,55.47543938711132,BRONX_5200,5200,15111,271.5746200581108,BRUCKNER EXPRESSWAY INC
BRONX,20449.0,323.0,3284.0,0.0,2509.0,5300,6116.0,5.281229561805102,53.69522563767168,0.0,41.02354480052321,BRONX_5300,5300,2794,27.94984489934613,NEW STAR DELI AND FOOD CORP
BRONX,45625.0,160.0,1440.0,147.0,4016.0,5400,5763.0,2.776331771646712,24.986985944820404,2.5507548152004165,69.68592746833247,BRONX_5400,5400,14892,116.93640724174794,ELDER AVE #2 GROCERY CORP
BRONX,40341.0,177.0,459.0,157.0,1388.0,5600,2181.0,8.11554332874828,21.04539202200825,7.198532783127005,63.64053186611645,BRONX_5600,5600,2038,160.05366386552816,ADYEL DELI GROCERY
BRONX,44917.0,477.0,749.0,28.0,1672.0,5902,2926.0,16.30211893369788,25.598086124401917,0.9569377990430622,57.14285714285714,BRONX_5902,5902,5063,62.90058734838062,156 FOOD MARKET INC
BRONX,34239.0,313.0,145.0,21.0,1228.0,6000,1707.0,18.33626244874048,8.494434680726421,1.2302284710017577,71.93907439953135,BRONX_6000,6000,14846,187.29286041102384,ALANNA GROCERY STORE INC
BRONX,60685.0,412.0,3178.0,28.0,752.0,6100,4370.0,9.4279176201373,72.72311212814645,0.6407322654462242,17.20823798627002,BRONX_6100,6100,20358,157.69398568259206,AAA MORRIS GAS INC
BRONX,24769.0,610.0,2128.0,0.0,4660.0,6200,7398.0,8.245471749121384,28.76453095431198,0.0,62.98999729656664,BRONX_6200,6200,13928,158.2549062045365,CCA FOOD CORP
BRONX,50273.0,1375.0,1966.0,121.0,3059.0,6301,6521.0,21.085723048612177,30.14875019168839,1.8555436282778717,46.90998313142156,BRONX_6301,6301,24094,91.97043614696128,TKRC PRODUCTIONS LLC
BRONX,35144.0,446.0,1390.0,54.0,2263.0,6400,4153.0,10.73922465687455,33.46978088129063,1.3002648687695642,54.49072959306525,BRONX_6400,6400,17021,78.36512864304652,CROES AVENUE FAMOUS DELI CORP
BRONX,21962.0,2005.0,2091.0,125.0,3230.0,6500,7451.0,26.909139712790232,28.06334720171789,1.677627164139042,43.34988592135284,BRONX_6500,6500,22308,56.45649981326627,CVS ALBANY LLC
BRONX,15957.0,467.0,1485.0,0.0,5651.0,6700,7603.0,6.142312245166382,19.53176377745627,0.0,74.32592397737736,BRONX_6700,6700,8707,32.81893772558174,MIKE 3 DELI GROCERY CORP
BRONX,38125.0,90.0,583.0,383.0,1662.0,6800,2718.0,3.3112582781456954,21.44959529065489,14.091243561442235,61.147902869757175,BRONX_6800,6800,6348,34.761043331819664,FRESH MARKET DELI INC
BRONX,32887.0,885.0,2476.0,0.0,5102.0,6900,8463.0,10.457284650833037,29.25676474063571,0.0,60.28595060853126,BRONX_6900,6900,23713,44.709898874096616,MELROSE DELI AND GROCERY CORP
BRONX,53014.0,653.0,1202.0,467.0,1833.0,7000,4155.0,15.716004813477738,28.92900120336944,11.239470517448858,44.11552346570397,BRONX_7000,7000,23812,85.17050541690469,1791 SAN ANTONIO GROCERY CORP
BRONX,43079.0,316.0,1062.0,65.0,1827.0,7100,3270.0,9.663608562691133,32.477064220183486,1.9877675840978597,55.87155963302752,BRONX_7100,7100,11876,141.94873210044335,ALDI INC
BRONX,54097.0,776.0,1065.0,2465.0,2555.0,7200,6861.0,11.310304620317735,15.522518583296897,35.927707331292815,37.23946946509255,BRONX_7200,7200,565,101.88445037378392,TOTAL CARE II INC
BRONX,25619.0,988.0,1549.0,0.0,2674.0,7300,5211.0,18.959892535022068,29.725580502782574,0.0,51.31452696219536,BRONX_7300,7300,16626,85.93431625564462,D MI MUNECA GROCERY CORP
BRONX,37352.0,616.0,1237.0,0.0,1963.0,7400,3816.0,16.142557651991616,32.41614255765199,0.0,51.4412997903564,BRONX_7400,7400,481,423.9326604693717,BRONX 656 FOOD CORP
BRONX,30413.0,1332.0,2265.0,119.0,4259.0,7500,7975.0,16.70219435736677,28.4012539184953,1.4921630094043887,53.40438871473354,BRONX_7500,7500,6306,162.57831810609548,TONYS MINI MARKET CORP
BRONX,51625.0,437.0,1245.0,700.0,3157.0,7600,5539.0,7.889510742011193,22.476981404585665,12.637660227477884,56.99584762592526,BRONX_7600,7600,6430,76.63626446069263,EL MECIA MEAT PRODUCT CORP
BRONX,48333.0,523.0,692.0,30.0,1816.0,7700,3061.0,17.0859196341065,22.60699117935315,0.9800718719372754,59.32701731460307,BRONX_7700,7700,19881,183.80230917968493,161 EAST MEAT CORP
BRONX,54615.0,1059.0,2182.0,653.0,3017.0,7800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,BRONX_7800,7800,4619,66.58499675469581,MERAN DELI GROCERY CORP
BRONX,22534.0,695.0,2900.0,0.0,5392.0,7900,8987.0,7.73339267831312,32.26883275842884,0.0,59.99777456325804,BRONX_7900,7900,22993,78.50206006412003,TINTON GOURMET DELI CORP
BRONX,42386.0,808.0,2072.0,20.0,4726.0,8300,7626.0,10.595331759769213,27.17020718594283,0.2622606871230002,61.972200367164966,BRONX_8300,8300,11645,83.40199547391941,ST JOHN MARKET INC
BRONX,66373.0,743.0,1393.0,167.0,1864.0,8400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,BRONX_8400,8400,9560,119.35404389120994,LOS MORONTAS SUPERMARKET CORP
BRONX,33065.0,757.0,1562.0,130.0,4086.0,8500,6535.0,11.583779648048967,23.90206579954093,1.9892884468247896,62.52486610558531,BRONX_8500,8500,11679,88.24684989589764,RODRIGUEZ RAMON A
BRONX,25608.0,1320.0,1622.0,0.0,2308.0,8600,5250.0,25.142857142857142,30.8952380952381,0.0,43.96190476190476,BRONX_8600,8600,481,162.3915883986338,BRONX 656 FOOD CORP
BRONX,30357.0,663.0,1531.0,39.0,5049.0,8700,7282.0,9.104641581982971,21.02444383411151,0.5355671518813513,69.33534743202418,BRONX_8700,8700,16202,74.86171402532585,GENAO BALBINO&MARGARITA
BRONX,29599.0,366.0,481.0,0.0,2707.0,8900,3554.0,10.298255486775464,13.53404614518852,0.0,76.16769836803601,BRONX_8900,8900,2653,134.5757858480082,ALMANZAR GROCERY&FOOD CORP
BRONX,30953.0,986.0,1138.0,123.0,2440.0,9000,4687.0,21.036910603797736,24.279923191807125,2.624279923191807,52.05888628120333,BRONX_9000,9000,13357,551.6752600298806,MANGOS FISH MEAT CORP
BRONX,54924.0,962.0,860.0,1285.0,3592.0,9200,6699.0,14.360352291386777,12.83773697566801,19.18196745782953,53.61994327511569,BRONX_9200,9200,11683,83.84991363120164,MY DELI & GRILL INC
BRONX,39606.0,809.0,1662.0,0.0,3558.0,9301,6029.0,13.418477359429422,27.566760656825345,0.0,59.01476198374523,BRONX_9301,9301,1942,46.579815525106696,670 TOLEDO GROCERY CORP
BRONX,49638.0,558.0,552.0,504.0,1398.0,9600,3012.0,18.52589641434263,18.326693227091635,16.733067729083665,46.41434262948207,BRONX_9600,9600,23952,343.58328392781544,WZ DELI MINI MARKET INC
BRONX,73622.0,1977.0,919.0,246.0,3149.0,9800,6291.0,31.425846447305677,14.608170402161818,3.9103481163567,50.05563503417581,BRONX_9800,9800,18725,96.1500320028142,BMCB DELI GROCERY CORP
BRONX,23791.0,380.0,1661.0,22.0,2768.0,11502,4831.0,7.865866280273235,34.382115504036435,0.4553922583316084,57.29662595735873,BRONX_11502,11502,11004,65.64405241223389,HUNTS POINT DELI CORP
BRONX,37781.0,10.0,541.0,0.0,1149.0,11701,1700.0,0.5882352941176471,31.823529411764707,0.0,67.58823529411765,BRONX_11701,11701,1402,177.52529934681618,ALL NATURAL PRODUCTS INC
BRONX,101875.0,4461.0,433.0,86.0,2221.0,11800,7201.0,61.94972920427718,6.013053742535758,1.1942785724204972,30.842938480766563,BRONX_11800,11800,18395,1442.522731875142,HARDING DELI AND GROCERY INC
BRONX,32007.0,635.0,1885.0,0.0,4108.0,11900,6628.0,9.580567290283645,28.43995171997586,0.0,61.9794809897405,BRONX_11900,11900,2112,63.28421089166957,LA MINA MINI MARKET CORP
